nom_club,url_ffhb
sud nivernais decize hb,https://monclub.ffhandball.fr/clubs/sud-nivernais-decize-hb/
uso nevers h b,https://monclub.ffhandball.fr/clubs/uso-nevers-h-b/
premery handball,https://monclub.ffhandball.fr/clubs/premery-handball/
oc autun,https://monclub.ffhandball.fr/clubs/oc-autun/
association sportive handball club de chalon,https://monclub.ffhandball.fr/clubs/association-sportive-handball-club-de-chalon/
cercle handball neversois,https://monclub.ffhandball.fr/clubs/cercle-handball-neversois/
hbc gueugnon,https://monclub.ffhandball.fr/clubs/hbc-gueugnon/
macon hb,https://monclub.ffhandball.fr/clubs/macon-hb/
hb saint marcel,https://monclub.ffhandball.fr/clubs/hb-saint-marcel/
o c couchois,https://monclub.ffhandball.fr/clubs/o-c-couchois/
as tournus hb,https://monclub.ffhandball.fr/clubs/as-tournus-hb/
j s torcy,https://monclub.ffhandball.fr/clubs/j-s-torcy/
hbc chatenoy le royal,https://monclub.ffhandball.fr/clubs/hbc-chatenoy-le-royal/
e le creusot montchanin,https://monclub.ffhandball.fr/clubs/e-le-creusot-montchanin/
a s handball cluny,https://monclub.ffhandball.fr/clubs/a-s-handball-cluny/
hbc sanvignes,https://monclub.ffhandball.fr/clubs/hbc-sanvignes/
hbc digoin,https://monclub.ffhandball.fr/clubs/hbc-digoin/
ass districale omnisport du canton de cuiseaux,https://monclub.ffhandball.fr/clubs/ass-districale-omnisport-du-canton-de-cuiseaux/
chagny h b c,https://monclub.ffhandball.fr/clubs/chagny-h-b-c/
hbc auxerrois,https://monclub.ffhandball.fr/clubs/hbc-auxerrois/
amicale sportive union cheminote de migennes hb,https://monclub.ffhandball.fr/clubs/amicale-sportive-union-cheminote-de-migennes-hb/
villeneuve sur yonne,https://monclub.ffhandball.fr/clubs/villeneuve-sur-yonne/
hbc chablisien,https://monclub.ffhandball.fr/clubs/hbc-chablisien/
us toucy,https://monclub.ffhandball.fr/clubs/us-toucy/
hbc sens,https://monclub.ffhandball.fr/clubs/hbc-sens/
avallon hbc,https://monclub.ffhandball.fr/clubs/avallon-hbc/
pays de broons,https://monclub.ffhandball.fr/clubs/pays-de-broons/
al callacois,https://monclub.ffhandball.fr/clubs/al-callacois/
guingamp hb,https://monclub.ffhandball.fr/clubs/guingamp-hb/
tregor hb,https://monclub.ffhandball.fr/clubs/tregor-hb/
al loudeac hb,https://monclub.ffhandball.fr/clubs/al-loudeac-hb/
csal paimpol hb,https://monclub.ffhandball.fr/clubs/csal-paimpol-hb/
al merdrignac,https://monclub.ffhandball.fr/clubs/al-merdrignac/
plestin hb,https://monclub.ffhandball.fr/clubs/plestin-hb/
als plouagat hb,https://monclub.ffhandball.fr/clubs/als-plouagat-hb/
al trebeurden hb,https://monclub.ffhandball.fr/clubs/al-trebeurden-hb/
bro dreger hb,https://monclub.ffhandball.fr/clubs/bro-dreger-hb/
al vx marche plouaret hb,https://monclub.ffhandball.fr/clubs/al-vx-marche-plouaret-hb/
us mene bre louargat,https://monclub.ffhandball.fr/clubs/us-mene-bre-louargat/
armor club de la motte,https://monclub.ffhandball.fr/clubs/armor-club-de-la-motte/
cavan handball club,https://monclub.ffhandball.fr/clubs/cavan-handball-club/
lehon dinancom hb,https://monclub.ffhandball.fr/clubs/lehon-dinancom-hb/
asc collinee,https://monclub.ffhandball.fr/clubs/asc-collinee/
louannec mell zorn,https://monclub.ffhandball.fr/clubs/louannec-mell-zorn/
baie darmor handball plerin st brieuc,https://monclub.ffhandball.fr/clubs/baie-darmor-handball-plerin-st-brieuc/
us bourbriac,https://monclub.ffhandball.fr/clubs/us-bourbriac/
hb pelemois,https://monclub.ffhandball.fr/clubs/hb-pelemois/
hbc pleslin trigavou,https://monclub.ffhandball.fr/clubs/hbc-pleslin-trigavou/
henansal erquy,https://monclub.ffhandball.fr/clubs/henansal-erquy/
al st brieuc hb,https://monclub.ffhandball.fr/clubs/al-st-brieuc-hb/
ouest sports evenements regionaux,https://monclub.ffhandball.fr/clubs/ouest-sports-evenements-regionaux/
plouisy handball,https://monclub.ffhandball.fr/clubs/plouisy-handball/
hbc pleneen,https://monclub.ffhandball.fr/clubs/hbc-pleneen/
mene merdrignac handball,https://monclub.ffhandball.fr/clubs/mene-merdrignac-handball/
js plouguenast,https://monclub.ffhandball.fr/clubs/js-plouguenast/
js carantec,https://monclub.ffhandball.fr/clubs/js-carantec/
brest bretagne handball,https://monclub.ffhandball.fr/clubs/brest-bretagne-handball/
esp plouguerneau,https://monclub.ffhandball.fr/clubs/esp-plouguerneau/
pays de lesneven hb,https://monclub.ffhandball.fr/clubs/pays-de-lesneven-hb/
hbc cap sizun,https://monclub.ffhandball.fr/clubs/hbc-cap-sizun/
entente monts darree carhaix,https://monclub.ffhandball.fr/clubs/entente-monts-darree-carhaix/
al chateaulin hb,https://monclub.ffhandball.fr/clubs/al-chateaulin-hb/
us chateauneuf du faou,https://monclub.ffhandball.fr/clubs/us-chateauneuf-du-faou/
handball sud 29,https://monclub.ffhandball.fr/clubs/handball-sud-29/
hbc douarnenez,https://monclub.ffhandball.fr/clubs/hbc-douarnenez/
ergue quimper handball,https://monclub.ffhandball.fr/clubs/ergue-quimper-handball/
al quimper,https://monclub.ffhandball.fr/clubs/al-quimper/
foret fouesnant hb,https://monclub.ffhandball.fr/clubs/foret-fouesnant-hb/
hbc quimperle,https://monclub.ffhandball.fr/clubs/hbc-quimperle/
hb rosporden,https://monclub.ffhandball.fr/clubs/hb-rosporden/
bourg blanc hb,https://monclub.ffhandball.fr/clubs/bourg-blanc-hb/
gouesnou hb,https://monclub.ffhandball.fr/clubs/gouesnou-hb/
saint renan guilers handball,https://monclub.ffhandball.fr/clubs/saint-renan-guilers-handball/
pl lambezellec brest,https://monclub.ffhandball.fr/clubs/pl-lambezellec-brest/
milizac hb,https://monclub.ffhandball.fr/clubs/milizac-hb/
saint renan hb,https://monclub.ffhandball.fr/clubs/saint-renan-hb/
les chardons de porspoder,https://monclub.ffhandball.fr/clubs/les-chardons-de-porspoder/
etoile saint roger relecq kerhuon,https://monclub.ffhandball.fr/clubs/etoile-saint-roger-relecq-kerhuon/
cote des legendes hb,https://monclub.ffhandball.fr/clubs/cote-des-legendes-hb/
elorn handball,https://monclub.ffhandball.fr/clubs/elorn-handball/
entente des abers,https://monclub.ffhandball.fr/clubs/entente-des-abers/
hbc drennecois,https://monclub.ffhandball.fr/clubs/hbc-drennecois/
stade plabennecois hb,https://monclub.ffhandball.fr/clubs/stade-plabennecois-hb/
lhand aberiou,https://monclub.ffhandball.fr/clubs/lhand-aberiou/
hermine clederoise hb,https://monclub.ffhandball.fr/clubs/hermine-clederoise-hb/
la guerlesquinaise hb,https://monclub.ffhandball.fr/clubs/la-guerlesquinaise-hb/
asc guiclan hb,https://monclub.ffhandball.fr/clubs/asc-guiclan-hb/
landi lampaul hb,https://monclub.ffhandball.fr/clubs/landi-lampaul-hb/
morlaix plougonven hb,https://monclub.ffhandball.fr/clubs/morlaix-plougonven-hb/
ploudiry sizun handball,https://monclub.ffhandball.fr/clubs/ploudiry-sizun-handball/
hermine kernic hb,https://monclub.ffhandball.fr/clubs/hermine-kernic-hb/
hbc plouenan,https://monclub.ffhandball.fr/clubs/hbc-plouenan/
ef plougourvest hb,https://monclub.ffhandball.fr/clubs/ef-plougourvest-hb/
al spezet handball,https://monclub.ffhandball.fr/clubs/al-spezet-handball/
plouvorn hb,https://monclub.ffhandball.fr/clubs/plouvorn-hb/
roz handdu 29,https://monclub.ffhandball.fr/clubs/roz-handdu-29/
ploudaniel hb,https://monclub.ffhandball.fr/clubs/ploudaniel-hb/
taule carantec handball,https://monclub.ffhandball.fr/clubs/taule-carantec-handball/
locmaria handball,https://monclub.ffhandball.fr/clubs/locmaria-handball/
plougourvest plougar bodilis hb,https://monclub.ffhandball.fr/clubs/plougourvest-plougar-bodilis-hb/
hbc pont de buis,https://monclub.ffhandball.fr/clubs/hbc-pont-de-buis/
pleyber hb,https://monclub.ffhandball.fr/clubs/pleyber-hb/
hbc plouneour trez,https://monclub.ffhandball.fr/clubs/hbc-plouneour-trez/
hbc pleyben,https://monclub.ffhandball.fr/clubs/hbc-pleyben/
as st martin des champs hb,https://monclub.ffhandball.fr/clubs/as-st-martin-des-champs-hb/
pl cb brest,https://monclub.ffhandball.fr/clubs/pl-cb-brest/
pont de liroise handball,https://monclub.ffhandball.fr/clubs/pont-de-liroise-handball/
crozon morgat hb,https://monclub.ffhandball.fr/clubs/crozon-morgat-hb/
plougonvelin hb,https://monclub.ffhandball.fr/clubs/plougonvelin-hb/
plouguin hb,https://monclub.ffhandball.fr/clubs/plouguin-hb/
hbc bannalec,https://monclub.ffhandball.fr/clubs/hbc-bannalec/
hbc bigouden,https://monclub.ffhandball.fr/clubs/hbc-bigouden/
kleub redene hand ball,https://monclub.ffhandball.fr/clubs/kleub-redene-hand-ball/
war raok kloar,https://monclub.ffhandball.fr/clubs/war-raok-kloar/
hbc briec,https://monclub.ffhandball.fr/clubs/hbc-briec/
as sizun le trehou hb,https://monclub.ffhandball.fr/clubs/as-sizun-le-trehou-hb/
us st pol de leon,https://monclub.ffhandball.fr/clubs/us-st-pol-de-leon/
handball club des monts darree,https://monclub.ffhandball.fr/clubs/handball-club-des-monts-darree/
hb saint tho,https://monclub.ffhandball.fr/clubs/hb-saint-tho/
entente sportive la fleche,https://monclub.ffhandball.fr/clubs/entente-sportive-la-fleche/
quimper cornouaille hb,https://monclub.ffhandball.fr/clubs/quimper-cornouaille-hb/
arvor 29 pays de brest,https://monclub.ffhandball.fr/clubs/arvor-29-pays-de-brest/
pont labbe hb,https://monclub.ffhandball.fr/clubs/pont-labbe-hb/
aber benoit hbc,https://monclub.ffhandball.fr/clubs/aber-benoit-hbc/
hbc plomodiern,https://monclub.ffhandball.fr/clubs/hbc-plomodiern/
forest landerneau hb,https://monclub.ffhandball.fr/clubs/forest-landerneau-hb/
cercle paul bert rennes hb,https://monclub.ffhandball.fr/clubs/cercle-paul-bert-rennes-hb/
al cancale,https://monclub.ffhandball.fr/clubs/al-cancale/
esperance chartres de bretagne handball,https://monclub.ffhandball.fr/clubs/esperance-chartres-de-bretagne-handball/
cmg sur ille handball,https://monclub.ffhandball.fr/clubs/cmg-sur-ille-handball/
cesson rennes metropole hb,https://monclub.ffhandball.fr/clubs/cesson-rennes-metropole-hb/
amicale laique dinard,https://monclub.ffhandball.fr/clubs/amicale-laique-dinard/
handball club dol de bretagne,https://monclub.ffhandball.fr/clubs/handball-club-dol-de-bretagne/
agl hb fougeres,https://monclub.ffhandball.fr/clubs/agl-hb-fougeres/
guichen hb,https://monclub.ffhandball.fr/clubs/guichen-hb/
us liffre,https://monclub.ffhandball.fr/clubs/us-liffre/
broceli hand,https://monclub.ffhandball.fr/clubs/broceli-hand/
oc montauban,https://monclub.ffhandball.fr/clubs/oc-montauban/
elan sportif redon,https://monclub.ffhandball.fr/clubs/elan-sportif-redon/
asptt rennes,https://monclub.ffhandball.fr/clubs/asptt-rennes/
cadets de bretagne rennes,https://monclub.ffhandball.fr/clubs/cadets-de-bretagne-rennes/
hb detente,https://monclub.ffhandball.fr/clubs/hb-detente/
cjf saint malo hb,https://monclub.ffhandball.fr/clubs/cjf-saint-malo-hb/
la vitreenne,https://monclub.ffhandball.fr/clubs/la-vitreenne/
cs betton section handball,https://monclub.ffhandball.fr/clubs/cs-betton-section-handball/
asc rennais,https://monclub.ffhandball.fr/clubs/asc-rennais/
us vern sur seiche hb,https://monclub.ffhandball.fr/clubs/us-vern-sur-seiche-hb/
us acigne,https://monclub.ffhandball.fr/clubs/us-acigne/
asc maure de bretagne handball,https://monclub.ffhandball.fr/clubs/asc-maure-de-bretagne-handball/
hbc chateaubourg,https://monclub.ffhandball.fr/clubs/hbc-chateaubourg/
thorigne fouillard handball club,https://monclub.ffhandball.fr/clubs/thorigne-fouillard-handball-club/
as chantepie handball,https://monclub.ffhandball.fr/clubs/as-chantepie-handball/
us mordelles hb,https://monclub.ffhandball.fr/clubs/us-mordelles-hb/
club olympique paceen handball,https://monclub.ffhandball.fr/clubs/club-olympique-paceen-handball/
sc mevennais handball,https://monclub.ffhandball.fr/clubs/sc-mevennais-handball/
jeanne d arc bruz,https://monclub.ffhandball.fr/clubs/jeanne-d-arc-bruz/
union sportive de bain,https://monclub.ffhandball.fr/clubs/union-sportive-de-bain/
retiersprafpg handball,https://monclub.ffhandball.fr/clubs/retiersprafpg-handball/
hbc des bruyeres de crevin,https://monclub.ffhandball.fr/clubs/hbc-des-bruyeres-de-crevin/
hbc arlequin st aubin daubign,https://monclub.ffhandball.fr/clubs/hbc-arlequin-st-aubin-daubign/
handball club 310,https://monclub.ffhandball.fr/clubs/handball-club-310/
rennes metropole hb,https://monclub.ffhandball.fr/clubs/rennes-metropole-hb/
castel sports,https://monclub.ffhandball.fr/clubs/castel-sports/
as geveze hb,https://monclub.ffhandball.fr/clubs/as-geveze-hb/
hb janze,https://monclub.ffhandball.fr/clubs/hb-janze/
porte de lille handball,https://monclub.ffhandball.fr/clubs/porte-de-lille-handball/
lc combourg,https://monclub.ffhandball.fr/clubs/lc-combourg/
tinteniac combourg handball club,https://monclub.ffhandball.fr/clubs/tinteniac-combourg-handball-club/
lorient hbc,https://monclub.ffhandball.fr/clubs/lorient-hbc/
scorff hb,https://monclub.ffhandball.fr/clubs/scorff-hb/
foyer laique inguiniel,https://monclub.ffhandball.fr/clubs/foyer-laique-inguiniel/
lanester hb,https://monclub.ffhandball.fr/clubs/lanester-hb/
inam handball,https://monclub.ffhandball.fr/clubs/inam-handball/
baud locmine hb,https://monclub.ffhandball.fr/clubs/baud-locmine-hb/
es plescop handball,https://monclub.ffhandball.fr/clubs/es-plescop-handball/
ploermel hbc,https://monclub.ffhandball.fr/clubs/ploermel-hbc/
riantec handball,https://monclub.ffhandball.fr/clubs/riantec-handball/
us sene hb,https://monclub.ffhandball.fr/clubs/us-sene-hb/
vannes ac hb,https://monclub.ffhandball.fr/clubs/vannes-ac-hb/
etoile sportive saint ave meucon hb,https://monclub.ffhandball.fr/clubs/etoile-sportive-saint-ave-meucon-hb/
handball club kervignac,https://monclub.ffhandball.fr/clubs/handball-club-kervignac/
queven guidel handball,https://monclub.ffhandball.fr/clubs/queven-guidel-handball/
amicale laique queven,https://monclub.ffhandball.fr/clubs/amicale-laique-queven/
stiren languidic,https://monclub.ffhandball.fr/clubs/stiren-languidic/
hbc noyal muzillac,https://monclub.ffhandball.fr/clubs/hbc-noyal-muzillac/
hbc region cleguerec,https://monclub.ffhandball.fr/clubs/hbc-region-cleguerec/
guenin plumeliau hb,https://monclub.ffhandball.fr/clubs/guenin-plumeliau-hb/
hbc r kistreberh,https://monclub.ffhandball.fr/clubs/hbc-r-kistreberh/
hennebont lochrist hb,https://monclub.ffhandball.fr/clubs/hennebont-lochrist-hb/
pontivy hbc,https://monclub.ffhandball.fr/clubs/pontivy-hbc/
asc st hubert de lanouee,https://monclub.ffhandball.fr/clubs/asc-st-hubert-de-lanouee/
la fondelienne de carentoir hb,https://monclub.ffhandball.fr/clubs/la-fondelienne-de-carentoir-hb/
hermine hb locoal mendon,https://monclub.ffhandball.fr/clubs/hermine-hb-locoal-mendon/
entente cap hb jv auray,https://monclub.ffhandball.fr/clubs/entente-cap-hb-jv-auray/
landevant hb,https://monclub.ffhandball.fr/clubs/landevant-hb/
hbc de rhuys,https://monclub.ffhandball.fr/clubs/hbc-de-rhuys/
etoile sportive plumeliau,https://monclub.ffhandball.fr/clubs/etoile-sportive-plumeliau/
pays dauray handball,https://monclub.ffhandball.fr/clubs/pays-dauray-handball/
pays de la gacilly,https://monclub.ffhandball.fr/clubs/pays-de-la-gacilly/
baud handball,https://monclub.ffhandball.fr/clubs/baud-handball/
hbc mauronnais,https://monclub.ffhandball.fr/clubs/hbc-mauronnais/
hand cck,https://monclub.ffhandball.fr/clubs/hand-cck/
hbc pays de la claie,https://monclub.ffhandball.fr/clubs/hbc-pays-de-la-claie/
entente cap hb hbc crach,https://monclub.ffhandball.fr/clubs/entente-cap-hb-hbc-crach/
meucon hb,https://monclub.ffhandball.fr/clubs/meucon-hb/
handball club oust,https://monclub.ffhandball.fr/clubs/handball-club-oust/
guemene hb,https://monclub.ffhandball.fr/clubs/guemene-hb/
hb pays de vannes,https://monclub.ffhandball.fr/clubs/hb-pays-de-vannes/
olympique mehun handball,https://monclub.ffhandball.fr/clubs/olympique-mehun-handball/
eglantine vierzon handball,https://monclub.ffhandball.fr/clubs/eglantine-vierzon-handball/
semeurs hb de grand champ,https://monclub.ffhandball.fr/clubs/semeurs-hb-de-grand-champ/
union sportive saint florent sur cher,https://monclub.ffhandball.fr/clubs/union-sportive-saint-florent-sur-cher/
saint amand montrond handball 18,https://monclub.ffhandball.fr/clubs/saint-amand-montrond-handball-18/
handball club sancoins,https://monclub.ffhandball.fr/clubs/handball-club-sancoins/
aubigny cher nord handball,https://monclub.ffhandball.fr/clubs/aubigny-cher-nord-handball/
amicale laique la guerche,https://monclub.ffhandball.fr/clubs/amicale-laique-la-guerche/
hbc henrichemont,https://monclub.ffhandball.fr/clubs/hbc-henrichemont/
h elan germinois,https://monclub.ffhandball.fr/clubs/h-elan-germinois/
section nerondaise de handball,https://monclub.ffhandball.fr/clubs/section-nerondaise-de-handball/
handball club de bourges,https://monclub.ffhandball.fr/clubs/handball-club-de-bourges/
salamandre st doulchard,https://monclub.ffhandball.fr/clubs/salamandre-st-doulchard/
handball club guerchois,https://monclub.ffhandball.fr/clubs/handball-club-guerchois/
bourges handball 18,https://monclub.ffhandball.fr/clubs/bourges-handball-18/
as marmagne,https://monclub.ffhandball.fr/clubs/as-marmagne/
handball loisirs 18,https://monclub.ffhandball.fr/clubs/handball-loisirs-18/
association sportive avord handball,https://monclub.ffhandball.fr/clubs/association-sportive-avord-handball/
jeunesse sportive de boulleret handball,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-de-boulleret-handball/
val daubois handball,https://monclub.ffhandball.fr/clubs/val-daubois-handball/
avenir de lignieres handball,https://monclub.ffhandball.fr/clubs/avenir-de-lignieres-handball/
union sportive dreux vernouillet handball,https://monclub.ffhandball.fr/clubs/union-sportive-dreux-vernouillet-handball/
mainvilliers chartres handball,https://monclub.ffhandball.fr/clubs/mainvilliers-chartres-handball/
ast chateauneuf en thymerais,https://monclub.ffhandball.fr/clubs/ast-chateauneuf-en-thymerais/
hbc toury,https://monclub.ffhandball.fr/clubs/hbc-toury/
club omnisports de vernouillet,https://monclub.ffhandball.fr/clubs/club-omnisports-de-vernouillet/
oc chateaudun,https://monclub.ffhandball.fr/clubs/oc-chateaudun/
nogent perche handball,https://monclub.ffhandball.fr/clubs/nogent-perche-handball/
chb auneau,https://monclub.ffhandball.fr/clubs/chb-auneau/
msd chartres handball,https://monclub.ffhandball.fr/clubs/msd-chartres-handball/
perche senonchois handball,https://monclub.ffhandball.fr/clubs/perche-senonchois-handball/
universite populaire illiers handball,https://monclub.ffhandball.fr/clubs/universite-populaire-illiers-handball/
rts dreux,https://monclub.ffhandball.fr/clubs/rts-dreux/
